HOME_PURCHASE_STATUS,DEVICE_TYPE,USER_VISIT_TYPE,YEAR_BUILT,Q2B_DENSITY,RESIDENCE_TYPE,CONSTRUCTION_TYPE,REPLACEMENT_AMOUNT_NUMBER,SQUARE_FOOTAGE,Type,TOTAL_RPA,TOTAL_RPU,TOTAL_REVENUE,UNIQUE_PURCHASE_CLICKS,UNIQUE_BRIDGE_CLICKS,IS_SITE_APPLICANT,IS_SITE_CUSTOMER
Own,Desktop,New,1986,0.4771043641010003,Single Family,Frame,279431.6716233069,2008.273330556222,Not link click,57.05373387394467,207.6562744612275,280.31244236989494,3,3,No,No
Own,Mobile,New,1980,0.34123392098317495,Apartment,Masonry,266787.44231423194,2303.7222564174617,Not link click,156.7560005436136,389.83330802949405,80.45082873867644,0,2,No,No
Rent,Mobile,New,1981,0.438010379035072,Single Family,Frame,242325.55350430147,2066.205718174422,Not link click,269.94190690754095,76.45297151869302,628.295510463155,0,3,No,No
Rent,Mobile,New,2021,0.6690910096466172,Single Family,Mixed,265197.6893426733,1511.992757792505,Not link click,36.495555027178554,44.7901609764351,54.252402687050626,0,1,Yes,No
Rent,Desktop,Returning,1954,0.8409302363383084,Single Family,Frame,265135.6720649051,1439.4429098100672,Not link click,376.3066832417881,228.01684481078308,105.75474640702271,0,0,Yes,No
Other,Mobile,New,1979,0.49468932721188963,Townhome,Brick,357302.2542519162,2331.9790201836804,Not link click,165.3282133426137,113.27155804782302,42.823720118598764,0,1,Yes,Yes
Rent,Mobile,New,1967,0.2691207463910615,Single Family,Frame,306376.93723788735,2050.7625518856476,Not link click,98.07160245076437,364.36261165223,159.3179219787161,0,1,No,No
Own,Desktop,Returning,2006,0.6386619418893631,Single Family,Masonry,283653.87576761463,1426.2640110080895,Not link click,185.52214156355998,898.6198187220799,151.21589714818703,0,1,Yes,No
Own,Mobile,New,1955,0.46274800997423227,Apartment,Frame,217079.09448998494,2108.6195567152404,Not link click,171.36604618822983,414.09121417496164,48.91625685508432,1,3,No,No
Own,Mobile,Returning,1978,0.6590481595685918,Apartment,Frame,180461.9285245205,678.8217419603639,Not link click,16.824290757717417,45.44592224681157,198.59503004121248,0,1,Yes,No
Own,Mobile,New,2006,0.6915852036453474,Apartment,Frame,234215.09287744292,1774.6655470582532,Not link click,64.47282998511167,105.44865244397612,60.621591310140815,1,2,No,No
Own,Mobile,Returning,1960,0.3824436814203441,Single Family,Masonry,260903.769830035,1705.0429220892493,Not link click,416.75934849522054,240.84941279666063,126.00019897641052,2,3,Yes,No
Own,Mobile,New,1978,0.49541019367428846,Townhome,Masonry,325666.19635380583,1945.6191776127828,Not link click,93.32656387537962,77.30736206776658,901.0747475928596,1,1,Yes,No
Other,Mobile,New,1950,0.10631768696555233,Single Family,Brick,169168.9677650564,500.0,Not link click,32.283497890930256,74.34929200446899,93.89748029966304,2,1,No,No
Rent,Mobile,New,1990,0.48029824637220553,Condo,Brick,270121.5302261804,2164.0804886242727,Not link click,172.45258563108436,111.0199826891292,168.40974042242635,1,1,No,No
Own,Mobile,Returning,1975,0.47335220572093917,Condo,Brick,194909.1373713258,2428.3936124994843,Not link click,151.09663576624465,116.17575643392092,170.98521474209085,2,4,Yes,No
Own,Desktop,New,1970,0.35951579661485433,Single Family,Brick,214923.8838532092,852.5131460670386,Not link click,25.404682874960937,89.81145752954346,168.85442418252256,2,1,Yes,No
Rent,Mobile,New,1952,0.5986668447386919,Single Family,Masonry,394294.59401218616,2731.1302638258526,Not link click,115.36960532091102,262.0820124574776,73.68386609143116,0,4,Yes,No
Rent,Desktop,Returning,2001,0.6465298351289036,Condo,Frame,80000.0,1250.8662990277105,Not link click,45.4980561266148,215.67447548758935,356.6748815491417,1,4,No,No
Own,Mobile,New,2019,0.43476143969659414,Single Family,Frame,269653.1792476146,2003.5904400779048,Not link click,86.33294616713059,442.148788672472,37.6523709705082,1,2,No,No
Own,Mobile,New,1963,0.7680092632954884,Single Family,Masonry,148767.1768060547,841.0840918741242,Not link click,65.8091600505627,169.01070149562653,132.03801399143327,0,5,No,No
Rent,Desktop,New,2006,0.5327341187731102,Single Family,Brick,243632.91843176377,1166.4633693912651,Not link click,118.94062538000784,31.21054999355567,545.3720047559707,2,1,No,No
Other,Mobile,Returning,1989,0.2889887892717695,Townhome,Frame,226438.04050671274,1006.2796015032052,Not link click,89.24535157856765,13.41553970486998,89.25455515420458,0,2,No,No
Own,Mobile,New,2020,0.741339336337626,Townhome,Brick,232154.37806777863,1401.3851478130725,Not link click,53.22745528804734,247.06344349391279,946.1324661808982,0,3,No,No
Rent,Mobile,New,1998,0.3947811160066892,Townhome,Brick,269323.0178130876,2034.5434392106515,Not link click,117.2807969007633,34.31586475255687,348.7532091129156,2,2,No,No
Rent,Desktop,New,1951,0.8118241147720455,Townhome,Mixed,364827.8508876026,1186.3522063758273,Not link click,69.77311606655623,137.27892240614358,41.67582113362379,2,3,No,No
Rent,Mobile,New,2013,0.393261335890956,Townhome,Frame,363475.3514252807,2261.890640301037,Not link click,14.7191162757,43.528987041455004,69.26027262905008,0,3,No,No
Rent,Mobile,New,1955,0.659561517550898,Condo,Frame,158005.33957049839,1114.145285707103,Not link click,86.22230677680024,57.287625819620104,191.12412807228822,2,0,No,No
Rent,Mobile,Returning,1987,0.6291469079074695,Apartment,Brick,277029.2126929862,2194.658623896127,Not link click,141.70721531813297,147.60530216795107,313.28203163373223,0,1,No,No
Rent,Desktop,New,1986,0.6790107789925637,Single Family,Brick,354728.5170089697,2294.2605848894736,Not link click,281.33576051763606,146.25080250998383,435.01914058587806,3,2,Yes,Yes
Own,Mobile,Returning,2021,0.49882158236286567,Apartment,Frame,215729.72055940208,2464.877009073247,Not link click,72.24660757279281,609.5567177357262,73.61975332337283,1,2,No,No
Other,Mobile,Returning,1982,0.2689862626574514,Townhome,Frame,219775.49132991987,1241.8854911308736,Not link click,67.58071346598236,73.77357801732967,100.55417832625604,0,1,No,No
Rent,Mobile,New,2009,1.1131041011380667,Single Family,Mixed,220998.96286660808,1759.8791072951021,Not link click,100.07325747271695,51.05233053803919,67.73578465031743,0,1,No,No
Rent,Mobile,New,2018,0.2681162514430501,Single Family,Frame,224330.83178847667,1433.0746171454089,Not link click,105.58669174302943,78.01372760414974,33.145704473560315,0,1,No,No
Own,Mobile,Returning,1967,0.37240398830187793,Single Family,Frame,137890.32837947924,969.1120384420133,Not link click,25.882850771518186,283.83956424075586,110.89049534700419,0,1,Yes,No
Own,Desktop,New,1969,0.4968377177663078,Condo,Frame,515611.96626203525,2893.285435923471,Not link click,106.83148098943555,659.1424508806525,946.79088272854,1,3,Yes,No
Own,Mobile,New,1949,0.43612016436711165,Single Family,Frame,309978.9263858566,1419.1640927173646,Not link click,433.112119098316,138.99396680106278,88.35781807814782,1,1,No,Yes
Rent,Desktop,Returning,1995,0.894434983499613,Condo,Mixed,255037.82955094252,1571.4977950237244,Not link click,67.6191851190821,52.20801463237984,63.405305015420396,2,0,No,No
Own,Mobile,New,2005,0.34452030561344205,Apartment,Masonry,258678.88337417308,1618.794238703003,Not link click,89.46214522422247,20.147170583221737,144.6745508023483,0,0,No,No
Own,Mobile,New,1952,0.35393184837240665,Single Family,Masonry,236047.36989520414,1460.7434275371604,Not link click,197.4763334757104,224.79633028556253,223.84638539733047,0,2,No,No
Rent,Mobile,New,2011,0.48763873765162796,Apartment,Frame,243053.7593299708,1739.8656230103659,Not link click,335.98170789643484,107.16356732175366,97.7299081824239,1,2,No,No
Rent,Desktop,Returning,2019,0.4968377564718588,Apartment,Frame,365323.5850419547,2718.0304406550163,Not link click,252.85768554144116,70.57532477889599,112.91265251012759,0,5,Yes,Yes
Rent,Desktop,New,1969,0.3259156735088461,Apartment,Frame,259743.35160183773,1480.5756147015545,Not link click,60.65057791630804,151.55129280307182,30.588081808216653,1,0,No,No
Rent,Mobile,Returning,1969,0.5306583761068819,Condo,Frame,328648.3807698088,2173.0615587934394,Not link click,31.60589377748439,199.47741641159791,67.68535276094204,2,2,No,Yes
Own,Mobile,Returning,1964,0.5438093846251264,Single Family,Frame,234961.35218944034,2440.2180438532882,Not link click,55.4922448978951,74.11043509686787,243.50898014481956,1,6,Yes,Yes
Own,Mobile,New,1986,0.4740419482129769,Apartment,Frame,229797.85705419478,1471.087594943984,Not link click,83.20910977348727,116.72660329481405,339.3455223941272,0,2,No,No
Own,Mobile,Returning,2014,0.3190017824821404,Single Family,Mixed,83461.21242074746,962.6850991296935,Not link click,101.1906969065871,6.21792796523165,422.46537529775765,0,1,No,No
Own,Mobile,New,1977,0.7521402471245708,Condo,Brick,228668.97740003464,1843.7060929061784,Not link click,68.816660969735,217.8567472634979,174.05736774419057,0,2,No,No
Own,Mobile,New,1954,0.6656097129940507,Single Family,Masonry,378735.5547263189,2353.65963518314,Not link click,154.97653192640897,104.99420396580041,122.4297795231529,1,3,Yes,No
Rent,Desktop,New,1994,0.46808190082664347,Single Family,Frame,195177.0637530204,1575.480777243943,Not link click,27.27047883197479,139.55090430665598,887.8739434855186,0,3,No,No
Own,Mobile,Returning,2011,0.3219311358490228,Single Family,Brick,282222.9511354338,2189.6556556246414,Not link click,65.06106459099894,98.84678978021263,540.0698365448318,1,3,Yes,No
Rent,Mobile,New,2019,0.38450477129757654,Townhome,Frame,233833.96198406772,2168.714088561123,Not link click,212.49498141305105,141.53229717530593,33.19642257985071,0,3,Yes,No
Own,Mobile,New,1962,0.4675289097515116,Townhome,Frame,227309.5957278612,1123.4053881433708,Not link click,23.13087757138074,47.69877674852321,27.315416211010437,0,2,No,No
Own,Mobile,New,1962,0.7879842600140305,Single Family,Brick,194351.68040100334,1602.1991331740205,Not link click,143.2947598826171,9.666127661649632,61.78772192480893,1,2,Yes,No
Rent,Mobile,Returning,1964,0.724018506289419,Condo,Frame,274507.68553842197,1429.8451182878398,Not link click,56.79320957820385,126.8835948849393,76.02775680049615,0,1,No,No
Rent,Desktop,New,1983,0.3841154425451601,Apartment,Frame,218514.48260030482,1787.5687716656244,Not link click,8.307558495769868,64.80833766534663,237.58898125435638,0,2,Yes,No
Rent,Mobile,Returning,2014,0.34570156024919374,Apartment,Frame,399397.3002729989,2474.0342292370865,Not link click,170.03014001814537,215.28354182426008,196.87106229071878,2,2,No,Yes
Own,Desktop,New,2012,0.49039884465813144,Condo,Frame,339128.8405260723,2392.485289067355,Not link click,504.7447193337022,271.1394140342039,333.29306856371585,2,6,Yes,Yes
Rent,Mobile,New,1953,0.7219642895828181,Apartment,Masonry,203357.97249011073,1133.0217176145002,Not link click,21.137792942933295,95.09971567016338,95.4177404487015,1,0,No,No
Own,Mobile,New,1949,0.6837825888181656,Condo,Frame,272085.02723446355,1535.5500451840019,Not link click,52.00666109114546,334.82468147736546,24.384238350324036,2,3,Yes,No
Rent,Mobile,Returning,1993,0.108385400519517,Condo,Mixed,274351.0092833891,1726.1543721910525,Not link click,104.91540835120598,212.32579503910642,351.8070872679439,0,1,Yes,Yes
Own,Desktop,Returning,1966,0.4821409943631554,Single Family,Frame,275194.0235429692,1842.3269715728954,Not link click,52.74261698542378,117.6523941854337,129.6602860243692,1,1,Yes,No
Rent,Mobile,Returning,1961,0.5469224508625536,Townhome,Masonry,171746.7007118195,1132.5889204280593,Not link click,118.88073959845113,157.19930750983426,59.07613425013163,2,3,No,Yes
Own,Desktop,New,2012,0.7085148150083651,Apartment,Masonry,231379.36428132188,1978.45510819188,Not link click,208.90999378449584,109.38217600320385,665.0946839968109,2,6,Yes,No
Own,Mobile,Returning,2008,0.6315104697446299,Apartment,Masonry,312642.98383627535,1987.155556251881,Not link click,154.14248072591172,233.1837210146637,118.10904128581183,0,3,Yes,No
Rent,Mobile,New,1984,0.4730637610926607,Single Family,Frame,309392.33110797824,2025.9397225235946,Not link click,63.210621394087056,177.2767016765236,48.0432314796903,1,2,Yes,No
Rent,Mobile,New,2013,0.3989314362585562,Apartment,Frame,204300.97187273958,2016.3330007516768,Not link click,15.235668044761384,39.84865746788342,230.05445401094,1,2,No,No
Rent,Mobile,Returning,1977,0.4657848358501872,Single Family,Frame,154113.3996831664,808.5833860751977,Not link click,77.45217881970761,92.78832953784492,308.5930085209839,0,3,No,No
Rent,Desktop,Returning,2021,0.36685945750192944,Condo,Frame,350470.5509818346,2179.9075035922287,Not link click,108.0882028650133,1694.809461048818,147.0925706409148,1,1,Yes,No
Own,Desktop,Returning,2010,0.5938221524927405,Townhome,Mixed,271868.3630783752,1829.9680631979427,Not link click,91.2618941824819,222.90293908012603,174.30465649284815,1,2,Yes,Yes
Own,Desktop,New,1997,0.26478836277798945,Single Family,Masonry,127900.46637194385,588.1740846973469,Not link click,123.31157414016232,103.73840160737076,66.58244591499665,2,2,No,Yes
Own,Mobile,Returning,1951,0.5902282820290927,Single Family,Frame,259373.80175152535,1408.6400201920737,Not link click,75.75738765137142,116.85911549915663,1716.0666394572713,1,2,No,Yes
Own,Mobile,Returning,1958,0.5921918817525041,Condo,Frame,120113.66294031494,977.8259013586517,Not link click,135.05122644512858,133.79177713495218,65.8476139687744,0,2,No,No
Own,Mobile,New,1967,0.676179081839722,Apartment,Brick,285279.73542706104,2426.9884066114805,Not link click,59.60096618050629,124.5844121879103,189.1966355640911,2,1,Yes,Yes
Other,Mobile,New,1959,0.483271266421607,Apartment,Masonry,380256.3220753379,2950.682034650117,Not link click,155.913234872939,84.53511403220163,450.72180541628455,0,1,Yes,No
Rent,Desktop,New,2005,0.5934853068747343,Townhome,Frame,188942.98424136374,739.2500170743847,Not link click,42.656042861991246,94.84558186661094,379.68483189733666,0,1,No,No
Rent,Mobile,Returning,2009,0.4320413630204861,Condo,Brick,256382.71136529918,2144.4791320488557,Not link click,178.43701597870285,63.12860511075848,301.5301568207844,1,2,No,Yes
Other,Mobile,New,1977,0.7537228612326083,Condo,Brick,256308.77874333158,1346.8706179599149,Not link click,40.57461243947752,29.071151724898563,180.04928086807945,0,5,Yes,No
Rent,Mobile,New,1994,0.5609506243363644,Townhome,Frame,222623.66215587963,1673.8318000970135,Not link click,114.06437866474822,20.41593430328905,59.93070793230278,1,2,No,No
Rent,Mobile,Returning,1999,0.3015790526451674,Single Family,Brick,251031.02489289566,2204.1571428293228,Not link click,246.28032475908495,64.48498504022314,92.98515648900735,0,5,Yes,Yes
Own,Mobile,Returning,1985,0.5925522024427418,Condo,Frame,348758.94698634173,1764.2253984640015,Not link click,168.6119917784927,362.90888001744133,367.05507978836243,7,2,Yes,Yes
Own,Mobile,Returning,1949,0.8446860167887698,Condo,Masonry,261314.90354391455,1203.819006925091,Not link click,80.49225412028363,49.54100431155885,551.6864714961547,3,1,No,No
Own,Mobile,New,1962,0.42232413644380434,Townhome,Frame,291737.0381042101,1833.9557695215021,Not link click,42.49835168771125,104.94580074409939,216.40446032067817,4,5,Yes,Yes
Own,Mobile,New,1978,0.6960198442324473,Single Family,Frame,301820.9909973979,2358.191286728005,Not link click,133.16918118111818,50.74699012167973,399.21918525669304,0,4,No,No
Rent,Desktop,Returning,2005,0.3351065067896607,Single Family,Mixed,196199.21914813295,1533.9700709851925,Not link click,14.361534474445481,35.833830601746186,72.43906596272161,0,2,Yes,Yes
Rent,Mobile,New,1969,0.6791472267481871,Single Family,Mixed,247333.0695750445,1779.5935690835747,Not link click,29.534073443617665,234.28006592753775,232.33893054427912,0,0,Yes,No
Own,Desktop,New,1948,0.7980085026302364,Single Family,Mixed,275118.36605908803,2202.9383073775834,Not link click,304.4082524543806,18.353920294350623,839.682043882869,0,3,Yes,No
Own,Desktop,New,1997,0.8331424831918876,Townhome,Brick,195530.709827872,1212.8155104702282,Not link click,274.6386712332826,143.02301014150754,42.17524694831131,1,5,No,No
Own,Desktop,Returning,2005,0.7833196691139757,Apartment,Brick,232977.25346200165,2008.4677422131797,Not link click,128.34928432703992,407.5874021649643,283.9699413202023,2,1,No,No
Rent,Mobile,Returning,1950,0.338130218158191,Apartment,Brick,191631.15471173648,1650.9848689264938,Not link click,52.243113100383695,77.98935848792652,42.896609238156195,1,2,No,No
Rent,Mobile,Returning,2020,0.4893307777544919,Single Family,Brick,338572.7793259956,2346.6998844447885,Not link click,172.49670854562248,40.515973894429315,103.23516198769238,0,0,No,Yes
Own,Mobile,New,1950,0.6326370212360461,Single Family,Brick,221899.8604835351,1780.6821901585895,Not link click,9.811421004448649,233.41431866601908,75.73184127500002,0,0,No,Yes
Own,Desktop,New,1954,0.32337742867423735,Townhome,Brick,176642.42789690278,1830.3217847032718,Not link click,33.7994247395515,26.33133389011783,133.71085509930637,0,2,No,No
Rent,Mobile,New,1997,0.38346308774348803,Condo,Frame,218563.67677791824,1544.7049159206088,Not link click,41.209349927464906,283.48961196871477,160.59390615507388,1,0,No,No
Own,Mobile,Returning,2022,0.6309456001752335,Apartment,Frame,80000.0,511.30904845532814,Not link click,36.334370569902255,214.96631795641105,119.78259251692472,1,0,No,No
Own,Mobile,Returning,1973,0.7213994170856913,Single Family,Mixed,200510.92778721193,1163.3003470722456,Not link click,58.535837642199354,79.6216247969194,321.5451297866907,1,1,No,No
Rent,Mobile,New,1997,0.9197630115381741,Apartment,Frame,221589.7798362343,1743.4497438964845,Not link click,25.114118971939444,14.330137640243018,149.8200326147559,2,1,No,No
Rent,Mobile,New,2012,0.42860913936859,Townhome,Brick,258277.73459826614,1549.328669450505,Not link click,21.411270897814774,62.762987517765026,201.41493826641917,2,1,No,No
Rent,Mobile,Returning,2006,0.5890502878213499,Condo,Frame,251616.13965816778,1577.3235060317857,Not link click,50.89748353983295,190.8879754936118,107.43547541339792,0,1,No,No
Own,Desktop,Returning,2019,0.4530631282012241,Single Family,Brick,264810.05322151864,2330.2714396519773,Not link click,502.6856340440627,48.64528620564996,1526.0652266563422,0,5,No,Yes
Rent,Mobile,New,1952,0.6967032363123901,Townhome,Mixed,208809.80763052028,1192.8309310902537,Not link click,71.71153628726402,115.08831852300193,82.2879397050006,0,1,No,No
Rent,Mobile,New,1946,0.3501830475805092,Condo,Brick,358957.9917833075,1952.5010617655032,Not link click,95.1274023498554,520.0286219782828,55.482589130057136,3,4,Yes,No
Rent,Mobile,Returning,1994,0.7692345497696916,Condo,Frame,204029.974668833,1093.2815264268654,Not link click,34.24459623960056,73.36431179880786,135.80238310397712,0,1,No,No
Own,Mobile,Returning,1992,0.502991554388866,Single Family,Frame,194030.41380620425,1406.0287569019636,Not link click,131.83338732789642,60.49600384523024,600.693226669169,3,5,No,No
Own,Mobile,New,2000,0.5947243732051088,Single Family,Frame,367448.32073594985,2411.4310583941206,Not link click,137.52652483519694,124.38888796867509,128.20385329870146,1,3,Yes,No
Rent,Mobile,New,1950,0.5710859354757665,Apartment,Frame,260303.6323069478,1801.0684235652252,Not link click,40.45304365387228,58.18537746111374,277.48093743786865,0,2,Yes,Yes
Own,Mobile,New,1957,0.46258768277179124,Apartment,Frame,241669.32759777055,2127.6198352814044,Not link click,118.50991879992168,230.26366619670335,58.256171683063506,2,3,Yes,Yes
Rent,Mobile,Returning,2001,0.7569290558585642,Apartment,Brick,311100.62065800634,2209.6690379020565,Not link click,82.50437987639926,237.79693491099536,352.5052711604363,1,2,Yes,Yes
Own,Desktop,New,2015,0.38030566008707034,Condo,Brick,242394.9732619796,1775.8185782128226,Not link click,60.655071720645516,502.71381173548264,519.543613556765,1,1,Yes,Yes
Own,Mobile,Returning,2018,0.6670557342075379,Townhome,Frame,198354.31066734352,1577.8792165584136,Not link click,75.76905610687501,31.78016686435633,102.51374143904356,0,2,No,No
Own,Mobile,New,2001,0.48237858192440647,Apartment,Brick,321645.55831240426,2606.6020074106837,Not link click,101.80732334661683,452.74549975255184,133.7406473653682,0,5,Yes,Yes
Own,Mobile,New,1969,0.6753969304641916,Apartment,Mixed,151750.59557671667,1079.7206818761067,Not link click,47.858469204096515,64.90089966821945,195.76893321118442,0,0,No,No
Own,Mobile,New,1979,0.6928285087486064,Single Family,Brick,192957.35514511625,573.5653591241914,Not link click,65.93558989565281,15.19524959645713,117.96301872355293,1,4,No,No
Rent,Mobile,Returning,2001,0.49135449852173263,Apartment,Mixed,306378.83160185325,2117.451578975389,Not link click,44.351615550569825,41.99634755067841,71.66147818927668,3,2,No,No
Own,Desktop,New,1990,0.34589715308575303,Single Family,Brick,279058.0506238291,1870.831601503414,Not link click,106.72853407697431,93.69504577820132,678.0277357586177,2,1,No,Yes
Rent,Mobile,Returning,2019,0.547123456444039,Single Family,Frame,260233.9779104465,2186.0980802533336,Not link click,97.60943008521417,52.33932294120042,135.72115720070715,1,4,No,No
Own,Desktop,New,1997,0.8234504447455353,Single Family,Brick,309262.1914205302,2171.6147595196358,Not link click,210.7166092816134,138.82695827333794,383.7006035233364,2,0,No,No
Own,Mobile,Returning,1946,0.5362806430949433,Apartment,Brick,174089.30832951306,932.4126196677041,Not link click,15.749189936779445,43.66527994949073,136.6542276720435,3,3,No,No
Own,Desktop,New,1970,0.4675697370737273,Apartment,Brick,186491.53750339762,983.5146176557105,Not link click,133.1489949962186,46.596780745957915,252.14775507425074,0,3,Yes,No
Own,Mobile,Returning,1990,0.5225175930202222,Townhome,Frame,168931.43140113686,948.880172998402,Not link click,32.41122800826155,108.80671101312659,195.1304783948532,0,0,Yes,No
Rent,Mobile,New,1979,0.44833805121543246,Single Family,Frame,218921.87065645645,500.0,Not link click,33.93676007343985,166.34048693088462,125.3151514932399,0,0,Yes,Yes
Own,Mobile,New,1946,0.8708478695178723,Townhome,Masonry,250442.1398494229,1549.8852623611865,Not link click,105.7065172893028,429.80415749031533,51.95944405699501,0,1,No,Yes
Own,Mobile,Returning,1967,0.6738066479774237,Single Family,Frame,206335.18489276493,1269.8102448382856,Not link click,50.4362859545254,293.3273396181879,471.7925602589768,0,1,No,No
Rent,Mobile,New,1954,1.0189492537017049,Townhome,Frame,252552.41704086037,2031.7977603332442,Not link click,20.184131190072602,217.68049180825534,55.416089139884065,0,2,No,No
Other,Mobile,New,1946,0.4716044502659199,Townhome,Brick,406179.6984507572,2325.601366045699,Not link click,199.46605540871178,420.4381879633135,108.83967534583512,0,6,Yes,Yes
Rent,Mobile,Returning,1996,0.7051187211513895,Single Family,Frame,312578.862363777,1839.125946006868,Not link click,12.839225773664442,183.34643132669552,908.3840550823221,0,1,Yes,Yes
Rent,Mobile,New,1945,0.3797633609694341,Single Family,Masonry,224730.160064238,1288.9876737261607,Not link click,21.41092923702353,74.8864676276614,80.26318541573475,0,0,No,No
Rent,Desktop,Returning,1986,0.48866988204774564,Townhome,Frame,141572.05337497653,1474.6704301236464,Not link click,148.49008887069652,308.6654412978882,392.9351607583846,0,4,Yes,No
Own,Mobile,New,1985,0.46902738688552503,Single Family,Mixed,267682.76070952875,1247.1437894847777,Not link click,180.3180679206116,357.71336233293704,150.10962049951894,0,3,Yes,Yes
Own,Mobile,New,1965,0.32886549519297376,Single Family,Frame,319478.5808449773,1990.7470857455464,Not link click,121.57793406847112,105.43075504529943,250.61993478702928,2,3,No,No
Rent,Mobile,New,1979,0.6482735399742648,Apartment,Frame,216705.69084511162,1743.6366498336845,Not link click,22.460860725997133,37.27342606790501,128.89352346729356,0,1,No,No
Rent,Mobile,New,1989,0.7230710615070389,Townhome,Brick,235661.4665499702,1912.7408033649156,Not link click,63.25540456660901,81.38029480245307,80.04485729490348,2,3,No,No
Own,Desktop,Returning,1989,0.754116428444141,Condo,Frame,141679.48478498976,1011.6714457474538,Not link click,22.93215915322439,25.101352719128172,130.36722886555552,1,2,Yes,Yes
Other,Desktop,Returning,1949,0.4784011254181045,Apartment,Mixed,363374.5100109096,2328.497649097816,Not link click,144.99441139067926,76.44150056796188,185.0640901461452,1,3,Yes,No
Own,Mobile,New,1971,0.366392792349335,Condo,Brick,348098.1198465608,1978.2277162467972,Not link click,457.41355069635426,323.2374839971022,625.9052447178051,1,7,Yes,Yes
Rent,Mobile,New,1994,0.5327704230819265,Apartment,Masonry,195943.89675235038,1991.492142188719,Not link click,44.30573602214101,28.007108787199492,77.91184456828256,0,2,No,No
Own,Mobile,Returning,1997,0.6077428339002859,Condo,Masonry,280882.1739315757,1865.4947038225957,Not link click,545.5626869046381,233.57023976918867,136.03701656548182,0,3,No,Yes
Own,Mobile,New,1982,0.6172459332183396,Single Family,Mixed,249153.4553846342,1859.285460794369,Not link click,20.10370241326515,90.58675791082558,81.05207686587251,1,2,No,No
Rent,Mobile,New,2006,0.6055657709905259,Condo,Frame,196608.56878702558,1419.507846274937,Not link click,196.3484730673166,75.63443497516351,199.3503779238567,0,1,No,No
Rent,Mobile,Returning,2007,0.5333911402321821,Townhome,Mixed,268359.64978833555,1957.2819525015575,Not link click,313.75352492977146,172.30658013144568,112.8307192983858,2,2,No,No
Own,Mobile,New,1951,0.5799291412783881,Apartment,Masonry,209759.74881471889,1222.2202002898462,Not link click,276.0000902240735,172.04437070198867,54.0244620563953,0,0,No,No
Other,Mobile,Returning,2003,0.5835071684888647,Apartment,Frame,291752.39727624133,2059.0931120465175,Not link click,64.94340706417405,81.55915592489185,76.0956476183098,0,2,No,No
Own,Mobile,Returning,2003,0.7011678014983789,Apartment,Brick,382433.0237418683,2477.18381213102,Not link click,57.99898668024157,92.76068498954571,365.2072485093881,1,1,Yes,Yes
Rent,Desktop,New,1950,0.8026099086812721,Single Family,Frame,432393.5484177588,2590.369727166484,Not link click,139.35239882134556,135.09393458158476,792.3410249656368,0,4,No,No
Own,Mobile,Returning,2011,0.6016974199158923,Apartment,Mixed,269713.8836220703,2498.726293148564,Not link click,97.08162100057474,136.89955871317125,93.46988187860529,2,4,No,No
Rent,Mobile,New,1949,1.3680271751141377,Single Family,Mixed,438997.0142802538,2441.8067413811373,Not link click,91.28469855525562,41.63042968997331,281.6202108322452,1,3,No,No
Own,Mobile,New,2012,0.46852850467920776,Single Family,Masonry,152685.44494567343,910.2491882122447,Not link click,78.26375626271727,22.309798317164738,303.4707631232695,0,1,No,No
Rent,Mobile,New,2008,0.45925714276001345,Townhome,Frame,384430.1419478741,2571.942887168121,Not link click,140.20234381070753,112.6932665576342,153.228735639536,0,1,Yes,No
Rent,Mobile,New,1973,0.07932680905921119,Single Family,Brick,247975.2734576721,997.8608137235749,Not link click,26.24217471036996,124.8864743119366,177.34331405513325,2,3,No,No
Rent,Mobile,Returning,1977,0.4670924572125909,Single Family,Brick,100979.82019045099,545.927637386229,Not link click,74.17718995479339,21.67745154980426,20.55898566886387,0,1,Yes,No
Own,Mobile,New,1954,0.2379887213289154,Single Family,Frame,250521.05248968388,1749.5251306150526,Not link click,84.38078571492215,231.4340836457499,301.8498892789527,1,2,Yes,No
Own,Mobile,New,1964,0.5523264734581498,Apartment,Masonry,426268.15790168627,2477.3632642546063,Not link click,95.35333219872966,184.9017911521404,363.7675387544369,2,5,Yes,No
Own,Mobile,New,1995,0.3789125106262954,Single Family,Brick,297499.2669722787,1555.5337823298455,Not link click,292.05147050883585,82.06900337122333,269.7548929089864,0,4,No,Yes
Own,Mobile,Returning,1988,0.46119740115302826,Apartment,Brick,309780.1187908744,2346.029665352276,Not link click,192.89929517703902,436.1988197677085,81.70532359643117,1,4,Yes,No
Rent,Mobile,Returning,1960,0.28440593588276,Condo,Masonry,140725.2533280599,1118.2206118628644,Not link click,43.56234909126319,44.777603923063836,147.63736636857809,1,2,No,No
Own,Mobile,Returning,1988,0.5215653022195258,Apartment,Mixed,278432.6657709576,1753.9728912667138,Not link click,68.46089187794351,477.92488555463456,26.245136960074575,1,5,Yes,No
Rent,Mobile,Returning,2007,0.37253851095052526,Condo,Brick,289710.5911852065,1354.586656737054,Not link click,13.334173494694344,49.42922374667076,115.82333026539662,0,2,No,No
Own,Desktop,New,2012,0.2701895629772968,Condo,Frame,181758.95386178675,1210.1723935552454,Not link click,41.29346417994175,215.40341676499241,156.51460110065835,1,3,Yes,No
